fecha,banco,compra,venta
2024-07-31,Banesco,36.5893,36.649
2024-07-31,Banco Plaza,36.6255,36.6683
2024-07-31,Banco Nacional de Credito BNC,36.4998,36.6328
2024-07-31,Otras Instituciones,36.6091,36.6874
2024-07-30,Banesco,36.609,36.6155
2024-07-30,Banco Mercantil,36.6374,36.6657
2024-07-30,BBVA Provincial,36.5659,36.6542
2024-07-30,Banco Nacional de Credito BNC,36.5928,36.6267
2024-07-30,Banco Exterior,36.6074,36.6074
2024-07-30,Otras Instituciones,36.1516,36.6212
2024-07-29,BBVA Provincial,36.6069,36.6517
2024-07-29,Banco Mercantil,36.6069,36.6574
2024-07-29,Banesco,36.5597,36.6005
2024-07-29,Banco Nacional de Credito BNC,36.5553,36.6399
2024-07-29,Bancamiga,36.5256,36.6794
2024-07-29,Otras Instituciones,36.5478,36.6371
2024-07-26,Banesco,36.5539,36.6079
2024-07-26,Banco Mercantil,36.5928,36.6316
2024-07-26,Banco Nacional de Credito BNC,36.5355,36.6459
2024-07-26,BBVA Provincial,36.5517,36.6369
2024-07-26,Otras Instituciones,36.5818,36.6549
2024-07-25,Banesco,36.5604,36.5809
2024-07-25,Banco Nacional de Credito BNC,36.4108,36.6091
2024-07-25,BBVA Provincial,36.5391,36.6023
2024-07-25,Banco Mercantil,36.5503,36.646
2024-07-25,Banplus,36.5053,36.6627
2024-07-25,Otras Instituciones,36.5072,36.6224
2024-07-23,Banesco,36.5336,36.5813
2024-07-23,BBVA Provincial,36.5303,36.6383
2024-07-23,Banco Mercantil,36.5392,36.6454
2024-07-23,Banco Nacional de Credito BNC,36.3913,36.5996
2024-07-23,Banco Activo,36.5012,36.6023
2024-07-23,Otras Instituciones,36.358,36.6453
2024-07-22,BBVA Provincial,36.6012,36.6544
2024-07-22,Banco Mercantil,36.6051,36.66
2024-07-22,Banco Nacional de Credito BNC,36.0925,36.6868
2024-07-22,Banesco,36.547,36.5997
2024-07-22,Bancamiga,36.51,36.6214
2024-07-22,Otras Instituciones,36.6237,36.6154
2024-07-19,Banesco,36.4903,36.635
2024-07-19,BBVA Provincial,36.5758,36.5986
2024-07-19,Banco Mercantil,36.5869,36.6579
2024-07-19,Banco Nacional de Credito BNC,36.495,36.691
2024-07-19,Banco Activo,36.5245,36.7122
2024-07-19,Otras Instituciones,36.5381,36.6373
2024-07-18,BBVA Provincial,36.5382,36.5896
2024-07-18,Banesco,36.5147,36.5877
2024-07-18,Banco Mercantil,36.5235,36.6253
2024-07-18,Banco Exterior,36.5528,36.558
2024-07-18,Banco Nacional de Credito BNC,36.4559,36.6683
2024-07-18,Otras Instituciones,36.4781,36.6143
2024-07-17,Banco Mercantil,36.5031,36.5627
2024-07-17,Banesco,36.4881,36.5281
2024-07-17,Banco Venezolano de Credito,36.5041,36.5583
2024-07-17,Banco Nacional de Credito BNC,36.4658,36.6068
2024-07-17,BBVA Provincial,36.497,36.5555
2024-07-17,Otras Instituciones,36.4685,36.591
2024-07-16,Banesco,36.4938,36.5282
2024-07-16,Banco Nacional de Credito BNC,36.3553,36.617
2024-07-16,Banco Mercantil,36.4559,36.5647
2024-07-16,BBVA Provincial,36.4942,36.567
2024-07-16,Banplus,35.9046,36.6461
2024-07-16,Otras Instituciones,36.4907,36.5973
2024-07-15,BBVA Provincial,36.5225,36.5747
2024-07-15,Banesco,36.3965,36.5254
2024-07-15,Banco Mercantil,36.5226,36.62
2024-07-15,Banco Nacional de Credito BNC,36.1041,36.6655
2024-07-15,Banco Exterior,36.5385,36.5243
2024-07-15,Otras Instituciones,36.4827,36.5907
2024-07-12,Banco Mercantil,36.518,36.5238
2024-07-12,Banesco,36.5034,36.5546
2024-07-12,BBVA Provincial,36.503,36.5726
2024-07-12,Banco Nacional de Credito BNC,36.3145,36.5997
2024-07-12,BanCaribe,36.5604,36.6265
2024-07-12,Otras Instituciones,36.3635,36.6134
2024-07-11,BBVA Provincial,36.514,36.5732
2024-07-11,Banco Mercantil,36.4925,36.5235
2024-07-11,Banesco,36.5323,36.5566
2024-07-11,Banco Nacional de Credito BNC,36.2839,36.6418
2024-07-11,Banplus,36.5583,36.6411
2024-07-11,Otras Instituciones,36.4576,36.5961
2024-07-10,Banco Mercantil,36.5716,36.5592
2024-07-10,BBVA Provincial,36.4545,36.5167
2024-07-10,Banco Nacional de Credito BNC,36.3364,36.5589
2024-07-10,Banco Venezolano de Credito,36.4992,36.5486
2024-07-10,Banesco,36.4804,36.5554
2024-07-10,Otras Instituciones,36.4158,36.5938
2024-07-09,Banco Mercantil,36.4901,36.562
2024-07-09,BBVA Provincial,36.4886,36.5365
2024-07-09,Banesco,36.4706,36.5525
2024-07-09,Banplus,36.3,36.6285
2024-07-09,Banco Nacional de Credito BNC,36.2909,36.613
2024-07-09,Otras Instituciones,36.4825,36.5578
2024-07-08,Banesco,36.5134,36.5554
2024-07-08,Banco Mercantil,36.5106,36.57
2024-07-08,Banco Nacional de Credito BNC,36.0901,36.3791
2024-07-08,BBVA Provincial,36.5018,36.5203
2024-07-08,Banco Activo,36.5903,36.5415
2024-07-08,Otras Instituciones,36.489,36.5394
2024-07-04,BBVA Provincial,36.4643,36.5206
2024-07-04,Banco Nacional de Credito BNC,36.3685,36.5467
2024-07-04,Banesco,36.4194,36.6049
2024-07-04,Banco Mercantil,36.4378,36.5656
2024-07-04,Otras Instituciones,36.4394,36.5805
2024-07-03,Banco Mercantil,36.5161,36.5449
2024-07-03,BBVA Provincial,36.461,36.5091
2024-07-03,Banesco,36.4486,36.4875
2024-07-03,Banco Nacional de Credito BNC,36.2918,36.602
2024-07-03,Bancamiga,36.4062,36.5008
2024-07-03,Otras Instituciones,36.4564,36.5213
2024-07-02,BBVA Provincial,36.4391,36.504
2024-07-02,Banesco,36.2704,36.5644
2024-07-02,Banco Mercantil,36.4458,36.544
2024-07-02,Banco Nacional de Credito BNC,36.3028,36.5918
2024-07-02,Banco Exterior,36.4556,36.5054
2024-07-02,Otras Instituciones,36.3074,36.5191
2024-07-01,BBVA Provincial,36.4431,36.4979
2024-07-01,Banesco,36.437,36.4456
2024-07-01,Banco Activo,36.3785,36.5412
2024-07-01,Banco Nacional de Credito BNC,36.43,36.525
2024-07-01,Bancamiga,36.3871,36.4518
2024-07-01,Otras Instituciones,36.4385,36.5002
2024-06-28,Banco Mercantil,36.4132,36.4395
2024-06-28,Banesco,36.3842,36.497
2024-06-28,Banco Exterior,36.4641,36.4342
2024-06-28,Banco Nacional de Credito BNC,36.2736,36.4991
2024-06-28,BBVA Provincial,36.4303,36.4591
2024-06-28,Otras Instituciones,36.3978,36.5113
2024-06-27,BBVA Provincial,36.3747,36.4346
2024-06-27,Banesco,36.4265,36.4357
2024-06-27,Banco Nacional de Credito BNC,36.2698,36.4934
2024-06-27,Banco Mercantil,36.4394,36.4443
2024-06-27,Banco Exterior,36.3953,36.4003
2024-06-27,Otras Instituciones,36.3245,36.4431
2024-06-26,Banco Nacional de Credito BNC,36.1974,36.501
2024-06-26,Banesco,36.378,36.4179
2024-06-26,Banco Mercantil,36.385,36.4337
2024-06-26,BBVA Provincial,36.3438,36.4278
2024-06-26,Banco Exterior,36.4426,36.3655
2024-06-26,Otras Instituciones,36.2245,36.4544
2024-06-25,Banesco,36.3739,36.3843
2024-06-25,Banco Mercantil,36.3742,36.47
2024-06-25,Banco Venezolano de Credito,36.3625,36.4319
2024-06-25,BBVA Provincial,36.3409,36.4424
2024-06-25,Banco Nacional de Credito BNC,35.9425,36.4528
2024-06-25,Otras Instituciones,36.3828,36.3955
2024-06-21,Banco Mercantil,36.3817,36.3663
2024-06-21,Banco Nacional de Credito BNC,35.9795,36.5129
2024-06-21,Banesco,36.3777,36.4545
2024-06-21,BBVA Provincial,36.381,36.4376
2024-06-21,Banco Exterior,36.4324,36.4458
2024-06-21,Otras Instituciones,36.4266,36.4897
2024-06-20,BBVA Provincial,36.3825,36.4376
2024-06-20,Banco Mercantil,36.402,36.2792
2024-06-20,Banesco,36.4001,36.3894
2024-06-20,Banco Plaza,36.4066,36.5046
2024-06-20,BanCaribe,36.4233,36.4905
2024-06-20,Otras Instituciones,36.3213,36.4748
2024-06-19,Banco Mercantil,36.3903,36.2961
2024-06-19,Banesco,36.3825,36.4958
2024-06-19,BBVA Provincial,36.3709,36.4613
2024-06-19,Banco Nacional de Credito BNC,36.1861,36.5142
2024-06-19,Banplus,35.7579,36.4871
2024-06-19,Otras Instituciones,36.3753,36.476
2024-06-18,Banco Mercantil,36.4187,36.1094
2024-06-18,BBVA Provincial,36.4173,36.4738
2024-06-18,Banesco,36.4423,36.4189
2024-06-18,Banco Venezolano de Credito,36.3948,36.5074
2024-06-18,Banco Nacional de Credito BNC,36.1073,36.5291
2024-06-18,Otras Instituciones,36.4056,36.4507
2024-06-14,Banco Mercantil,36.4304,36.3193
2024-06-14,Banesco,36.4553,36.5361
2024-06-14,Banco Nacional de Credito BNC,36.2815,36.5263
2024-06-14,BBVA Provincial,36.4032,36.4967
2024-06-14,BanCaribe,36.4804,36.5311
2024-06-14,Otras Instituciones,36.4502,36.5017
2024-06-13,Banco Mercantil,36.4491,36.2832
2024-06-13,BBVA Provincial,36.4344,36.5182
2024-06-13,Banesco,36.4872,36.5296
2024-06-13,Banco Nacional de Credito BNC,36.4446,36.5576
2024-06-13,Banco Exterior,36.4596,36.58
2024-06-13,Otras Instituciones,36.3171,36.5368
2024-06-12,Banesco,36.4393,36.479
2024-06-12,Banco Mercantil,36.533,36.3688
2024-06-12,BBVA Provincial,36.4335,36.4864
2024-06-12,Banco Nacional de Credito BNC,36.3382,36.502
2024-06-12,Banplus,36.1878,36.5593
2024-06-12,Otras Instituciones,36.4292,36.5326
2024-06-11,BBVA Provincial,36.4031,36.528
2024-06-11,Banco Mercantil,36.4492,36.295
2024-06-11,Banesco,36.4777,36.4906
2024-06-11,Banplus,36.2032,36.5886
2024-06-11,Banco de Venezuela,36.3589,36.468
2024-06-11,Otras Instituciones,36.4213,36.5529
2024-06-10,BBVA Provincial,36.4773,36.5309
2024-06-10,Banco Mercantil,36.4753,36.1156
2024-06-10,Banesco,36.5489,36.4823
2024-06-10,Banco Nacional de Credito BNC,36.2374,36.5176
2024-06-10,Banco Venezolano de Credito,36.3889,36.5978
2024-06-10,Otras Instituciones,36.4871,36.5067
2024-06-07,Banco Mercantil,36.4859,36.374
2024-06-07,Banco Venezolano de Credito,36.4846,36.5434
2024-06-07,Banesco,36.4879,36.577
2024-06-07,Banco Nacional de Credito BNC,36.4598,36.5669
2024-06-07,BBVA Provincial,36.4616,36.574
2024-06-07,Otras Instituciones,36.5342,36.5811
2024-06-06,Banco Mercantil,36.5226,36.436
2024-06-06,BBVA Provincial,36.4823,36.5908
2024-06-06,Banco Nacional de Credito BNC,36.1593,36.5771
2024-06-06,Banesco,36.572,36.6382
2024-06-06,Banco Venezolano de Credito,36.5144,36.5847
2024-06-06,Otras Instituciones,36.4329,36.5867
2024-06-05,BBVA Provincial,36.5376,36.5913
2024-06-05,Banco Mercantil,36.5245,36.4761
2024-06-05,Banesco,36.5588,36.5679
2024-06-05,Banco Nacional de Credito BNC,36.3013,36.6174
2024-06-05,Banplus,35.9981,36.655
2024-06-05,Otras Instituciones,36.4839,36.6297
2024-06-04,Banesco,36.5401,36.5346
2024-06-04,Banco Mercantil,36.5408,36.1969
2024-06-04,BBVA Provincial,36.5304,36.583
2024-06-04,Banco Exterior,36.5961,36.6038
2024-06-04,Bancamiga,36.4224,36.5586
2024-06-04,Otras Instituciones,36.5254,36.6108
2024-05-31,Banco Mercantil,36.5281,36.5388
2024-05-31,Banco de Venezuela,36.4201,36.5116
2024-05-31,Banco Nacional de Credito BNC,36.3371,36.5541
2024-05-31,Banesco,36.5351,36.5906
2024-05-31,BBVA Provincial,36.4802,36.5793
2024-05-31,Otras Instituciones,36.5023,36.6073
2024-05-30,Banco Mercantil,36.4843,36.5112
2024-05-30,BBVA Provincial,36.4755,36.5661
2024-05-30,Banco Nacional de Credito BNC,36.5143,36.6135
2024-05-30,Banco Venezolano de Credito,36.4841,36.6501
2024-05-30,Banesco,36.505,36.5182
2024-05-30,Otras Instituciones,36.542,36.5909
2024-05-29,BBVA Provincial,36.5029,36.5662
2024-05-29,Banco Mercantil,36.51,36.5055
2024-05-29,Banesco,36.4862,36.5804
2024-05-29,Banco Nacional de Credito BNC,36.3331,36.4579
2024-05-29,Banco Exterior,36.4793,36.5983
2024-05-29,Otras Instituciones,36.3608,36.5613
2024-05-28,Banco Mercantil,36.5111,36.5228
2024-05-28,BBVA Provincial,36.4861,36.5652
2024-05-28,Banco Nacional de Credito BNC,36.1592,36.6015
2024-05-28,Banco Venezolano de Credito,36.5078,36.5639
2024-05-28,Banco Exterior,36.5663,36.5937
2024-05-28,Otras Instituciones,36.3487,36.561
2024-05-27,BBVA Provincial,36.5129,36.5637
2024-05-27,Banco Mercantil,36.5121,36.1771
2024-05-27,Banesco,36.5095,36.5139
2024-05-27,Banco Nacional de Credito BNC,36.4327,36.5822
2024-05-27,Bancamiga,36.3856,36.526
2024-05-27,Otras Instituciones,36.5129,36.5728
2024-05-24,Banesco,36.5171,36.5674
2024-05-24,Banco Mercantil,36.5222,36.3563
2024-05-24,BBVA Provincial,36.4617,36.5932
2024-05-24,Banco Nacional de Credito BNC,36.5244,36.6486
2024-05-24,Banco Exterior,36.5708,36.5501
2024-05-24,Otras Instituciones,36.5012,36.6251
2024-05-23,Banesco,36.5896,36.6031
2024-05-23,Banco Mercantil,36.5419,36.3212
2024-05-23,Banco Exterior,36.6203,36.5989
2024-05-23,Banco Nacional de Credito BNC,36.2372,36.6459
2024-05-23,Banplus,36.2896,36.6428
2024-05-23,Otras Instituciones,36.5108,36.6323
2024-05-22,Banesco,36.5421,36.5695
2024-05-22,Banco Mercantil,36.5578,36.4517
2024-05-22,Banco Nacional de Credito BNC,36.4204,36.6362
2024-05-22,Bancamiga,36.4465,36.5547
2024-05-22,Banco Venezolano de Credito,36.5332,36.661
2024-05-22,Otras Instituciones,36.4764,36.6224
2024-05-21,Banesco,36.5667,36.5895
2024-05-21,Banco Mercantil,36.5659,36.4397
2024-05-21,Banco Nacional de Credito BNC,36.4465,36.6575
2024-05-21,BBVA Provincial,36.509,36.6249
2024-05-21,Banco Exterior,36.619,36.67
2024-05-21,Otras Instituciones,36.2446,36.6626
2024-05-20,Banesco,36.5794,36.5719
2024-05-20,BBVA Provincial,36.5706,36.623
2024-05-20,Banco Mercantil,36.5706,36.1622
2024-05-20,Banco Nacional de Credito BNC,36.2964,36.6859
2024-05-20,Banco Exterior,36.5949,36.5914
2024-05-20,Otras Instituciones,36.5662,36.6453
2024-05-17,Banco Mercantil,36.6184,36.3355
2024-05-17,Bancamiga,36.4724,36.633
2024-05-17,Banco Nacional de Credito BNC,36.5683,36.7199
2024-05-17,Banesco,36.5604,36.6599
2024-05-17,BBVA Provincial,36.602,36.6823
2024-05-17,Otras Instituciones,36.583,36.7366
2024-05-16,Banco Mercantil,36.5962,36.6217
2024-05-16,Banesco,36.6141,36.6307
2024-05-16,Bancamiga,36.4502,36.6189
2024-05-16,BBVA Provincial,36.6012,36.7193
2024-05-16,Banco Nacional de Credito BNC,36.3771,36.6993
2024-05-16,Otras Instituciones,36.6555,36.691
2024-05-15,Banco Mercantil,36.5862,36.6221
2024-05-15,Banesco,36.565,36.6021
2024-05-15,BBVA Provincial,36.5616,36.7116
2024-05-15,Banco Nacional de Credito BNC,36.347,36.7584
2024-05-15,Banplus,36.0218,36.77
2024-05-15,Otras Instituciones,36.5916,36.7011
2024-05-14,Banco Mercantil,36.6078,36.1573
2024-05-14,Banesco,36.6197,36.5944
2024-05-14,BBVA Provincial,36.5993,36.6882
2024-05-14,Banco Exterior,36.7252,36.7413
2024-05-14,Banco Nacional de Credito BNC,36.1494,36.6075
2024-05-14,Otras Instituciones,36.6396,36.7205
2024-05-10,Banco Nacional de Credito BNC,36.5169,36.7294
2024-05-10,Banco Mercantil,36.5802,36.343
2024-05-10,Banesco,36.6119,36.7136
2024-05-10,Banco Exterior,36.7513,36.7607
2024-05-10,BBVA Provincial,36.5921,36.7284
2024-05-10,Otras Instituciones,36.6225,36.7167
2024-05-09,Banco Mercantil,36.5751,36.4686
2024-05-09,Banesco,36.679,36.7567
2024-05-09,BBVA Provincial,36.5785,36.7534
2024-05-09,Banco Nacional de Credito BNC,36.1249,36.243
2024-05-09,Banco Exterior,36.7404,36.634
2024-05-09,Otras Instituciones,36.5727,36.7122
2024-05-08,Banco Nacional de Credito BNC,36.2252,36.8073
2024-05-08,BBVA Provincial,36.5543,36.6476
2024-05-08,Banco Mercantil,36.5612,36.4671
2024-05-08,Banplus,36.2905,36.7517
2024-05-08,Banesco,36.6001,36.5409
2024-05-08,Otras Instituciones,36.6377,36.6817
2024-05-07,BBVA Provincial,36.5643,36.6714
2024-05-07,Banesco,36.4879,36.6272
2024-05-07,Banco Mercantil,36.5564,36.3797
2024-05-07,Banco Nacional de Credito BNC,36.1581,36.8033
2024-05-07,Banco Exterior,36.7964,36.823
2024-05-07,Otras Instituciones,36.496,36.753
2024-05-06,Banesco,36.602,36.5862
2024-05-06,Banco Mercantil,36.5813,36.1424
2024-05-06,BBVA Provincial,36.5732,36.6519
2024-05-06,Banco Exterior,36.7396,36.6927
2024-05-06,Bancamiga,36.4227,36.58
2024-05-06,Otras Instituciones,36.4651,36.6996
2024-05-03,Banco Mercantil,36.6723,36.5251
2024-05-03,Banco Venezolano de Credito,36.5069,36.5661
2024-05-03,Banco Nacional de Credito BNC,36.4956,36.6397
2024-05-03,Banco Exterior,36.7154,36.6675
2024-05-03,Banesco,36.5961,36.6995
2024-05-03,Otras Instituciones,36.5305,36.6028
2024-05-02,Banco Mercantil,36.4656,36.3996
2024-05-02,BBVA Provincial,36.4574,36.5466
2024-05-02,Banesco,36.5616,36.6839
2024-05-02,Banco Nacional de Credito BNC,36.4089,36.5197
2024-05-02,Banco Exterior,36.5096,36.7095
2024-05-02,Otras Instituciones,36.4218,36.5495
2024-04-30,BBVA Provincial,36.4442,36.5087
2024-04-30,Banco Mercantil,36.4584,36.4353
2024-04-30,Banco Nacional de Credito BNC,36.2873,36.5621
2024-04-30,Banesco,36.5274,36.4327
2024-04-30,Banplus,35.7978,36.6173
2024-04-30,Otras Instituciones,36.504,36.5792
2024-04-29,BBVA Provincial,36.4323,36.4892
2024-04-29,Banco Mercantil,36.4276,36.1279
2024-04-29,Banesco,36.3514,36.4033
2024-04-29,Banco Venezolano de Credito,36.4208,36.5072
2024-04-29,Bancamiga,36.3469,36.4323
2024-04-29,Otras Instituciones,36.4937,36.4989
2024-04-26,BBVA Provincial,36.3716,36.4978
2024-04-26,Banco Mercantil,36.4299,36.2585
2024-04-26,Banco Nacional de Credito BNC,36.2825,36.65
2024-04-26,Banesco,36.5207,36.6593
2024-04-26,Banco Exterior,36.6893,36.68
2024-04-26,Otras Instituciones,36.3983,36.561
2024-04-25,BBVA Provincial,36.4213,36.4457
2024-04-25,Banco Mercantil,36.4174,36.3699
2024-04-25,Banesco,36.4469,36.5448
2024-04-25,Banco Nacional de Credito BNC,36.2058,36.5669
2024-04-25,Bancamiga,36.298,36.4191
2024-04-25,Otras Instituciones,36.5346,36.5625
2024-04-24,Banco Mercantil,36.3786,36.3789
2024-04-24,BBVA Provincial,36.3771,36.4191
2024-04-24,Banco Nacional de Credito BNC,36.3622,36.5799
2024-04-24,Banesco,36.5053,36.5013
2024-04-24,Bancamiga,36.2481,36.3758
2024-04-24,Otras Instituciones,36.3335,36.6169
2024-04-23,Banco Mercantil,36.3483,36.3785
2024-04-23,BBVA Provincial,36.3275,36.4101
2024-04-23,Banesco,36.3797,36.3752
2024-04-23,Banco Nacional de Credito BNC,36.1151,36.5166
2024-04-23,Bancamiga,36.2197,36.3501
2024-04-23,Otras Instituciones,36.3937,36.5234
2024-04-22,Banesco,36.3485,36.3998
2024-04-22,BBVA Provincial,36.3405,36.4194
2024-04-22,Banco Mercantil,36.3408,36.1186
2024-04-22,Bancamiga,36.2087,36.3418
2024-04-22,Banco Nacional de Credito BNC,36.2773,36.5312
2024-04-22,Otras Instituciones,36.3747,36.4974
2024-04-18,BBVA Provincial,36.3198,36.4897
2024-04-18,Banco Mercantil,36.2898,36.117
2024-04-18,Banco Nacional de Credito BNC,36.3262,36.5603
2024-04-18,Bancamiga,35.9274,36.0238
2024-04-18,Banco Exterior,36.6119,36.5844
2024-04-18,Otras Instituciones,36.3835,36.4265
2024-04-17,Banco Mercantil,36.2908,36.2503
2024-04-17,BBVA Provincial,36.275,36.3784
2024-04-17,Bancamiga,36.2069,36.2942
2024-04-17,Banesco,36.2982,36.3199
2024-04-17,Banco Nacional de Credito BNC,36.2716,36.4471
2024-04-17,Otras Instituciones,36.3893,36.4723
2024-04-16,Banesco,36.2907,36.313
2024-04-16,BBVA Provincial,36.283,36.3683
2024-04-16,Banco Nacional de Credito BNC,35.8397,36.4677
2024-04-16,Banco Mercantil,36.2615,36.2489
2024-04-16,Bancamiga,36.1417,36.1822
2024-04-16,Otras Instituciones,36.3305,36.4716
2024-04-15,BBVA Provincial,36.2911,36.3588
2024-04-15,Banco Mercantil,36.2928,36.1288
2024-04-15,Banesco,36.2615,36.2626
2024-04-15,Bancamiga,36.1673,36.2945
2024-04-15,Banco Venezolano de Credito,36.2738,36.3978
2024-04-15,Otras Instituciones,36.2835,36.434
2024-04-12,Bancamiga,36.218,36.266
2024-04-12,Banco Mercantil,36.2667,36.1692
2024-04-12,Banco Nacional de Credito BNC,36.2106,36.4726
2024-04-12,Banesco,36.2621,36.4572
2024-04-12,BBVA Provincial,36.2329,36.4323
2024-04-12,Otras Instituciones,36.4002,36.4713
2024-04-11,Banco Nacional de Credito BNC,36.2521,36.415
2024-04-11,Banesco,36.2957,36.3047
2024-04-11,Banco Mercantil,36.1883,36.1619
2024-04-11,Bancamiga,36.1204,36.1888
2024-04-11,BBVA Provincial,36.197,36.372
2024-04-11,Otras Instituciones,36.2861,36.3414
2024-04-10,Banco Nacional de Credito BNC,35.5947,36.464
2024-04-10,Banco Mercantil,36.2157,36.1966
2024-04-10,BBVA Provincial,36.2178,36.282
2024-04-10,Banesco,36.2728,36.3508
2024-04-10,Banco Exterior,36.3737,36.4093
2024-04-10,Otras Instituciones,35.7866,36.1288
2024-04-09,Banco Mercantil,36.1637,36.187
2024-04-09,Banesco,36.2018,36.2281
2024-04-09,BBVA Provincial,36.1294,36.3363
2024-04-09,Bancamiga,35.9909,36.0418
2024-04-09,Banplus,36.1207,36.3983
2024-04-09,Otras Instituciones,36.1957,36.3998
2024-04-08,BBVA Provincial,36.19,36.3112
2024-04-08,Banco Mercantil,36.2193,36.104
2024-04-08,Banesco,36.1007,36.2107
2024-04-08,Bancamiga,35.8725,35.9409
2024-04-08,Banco Nacional de Credito BNC,36.1502,36.1185
2024-04-08,Otras Instituciones,36.3207,36.3409
2024-04-05,Banco Venezolano de Credito,36.2091,36.2635
2024-04-05,Banco Nacional de Credito BNC,35.7851,36.3621
2024-04-05,Banco Mercantil,36.2098,36.1565
2024-04-05,Banesco,36.4126,36.3736
2024-04-05,BBVA Provincial,36.2028,36.3322
2024-04-05,Otras Instituciones,36.307,36.3175
2024-04-04,Banco Mercantil,36.2506,36.1959
2024-04-04,Banco Nacional de Credito BNC,36.2372,36.365
2024-04-04,Bancamiga,35.5995,35.8077
2024-04-04,BBVA Provincial,36.2243,36.3805
2024-04-04,Banesco,36.3309,36.377
2024-04-04,Otras Instituciones,36.3469,36.412
2024-04-03,Banco Mercantil,36.2773,36.26
2024-04-03,Banesco,36.4527,36.327
2024-04-03,BBVA Provincial,36.2718,36.3476
2024-04-03,Banco Nacional de Credito BNC,36.3009,36.5332
2024-04-03,Bancamiga,35.2595,35.5503
2024-04-03,Otras Instituciones,36.3806,36.4573
2024-04-02,Banesco,36.2685,36.3003
2024-04-02,BBVA Provincial,36.2569,36.3504
2024-04-02,Banco Mercantil,36.2582,36.2534
2024-04-02,Banco Nacional de Credito BNC,36.1093,36.4127
2024-04-02,Banco Exterior,36.3747,36.3872
2024-04-02,Otras Instituciones,36.1223,36.3342
2024-04-01,Banco Mercantil,36.4044,36.1298
2024-04-01,Banco Nacional de Credito BNC,36.1076,36.3485
2024-04-01,Bancamiga,35.9832,36.0977
2024-04-01,Banco Exterior,36.4201,36.447
2024-04-01,BBVA Provincial,36.2634,36.4068
2024-04-01,Otras Instituciones,36.1878,36.3547
2024-03-27,Banco Mercantil,36.3602,36.263
2024-03-27,Bancamiga,36.0193,36.0611
2024-03-27,Banesco,36.4467,36.4466
2024-03-27,Banco Nacional de Credito BNC,36.1984,36.4281
2024-03-27,Banco Exterior,36.4047,36.3991
2024-03-27,Otras Instituciones,36.3133,36.4803
2024-03-26,Banco Mercantil,36.2994,36.2491
2024-03-26,Bancamiga,36.2732,36.3107
2024-03-26,Banplus,36.1808,36.4279
2024-03-26,Banco Exterior,36.5576,36.3953
2024-03-26,Banco Nacional de Credito BNC,36.2545,36.4949
2024-03-26,Otras Instituciones,36.3494,36.4435
2024-03-25,BBVA Provincial,36.332,36.4122
2024-03-25,Banesco,36.1643,36.3508
2024-03-25,Banco Mercantil,36.3464,36.143
2024-03-25,Banco Nacional de Credito BNC,36.204,36.5625
2024-03-25,Banco Exterior,36.4192,36.3555
2024-03-25,Otras Instituciones,36.1753,36.4645
2024-03-22,Banco Mercantil,36.3155,36.2553
2024-03-22,BBVA Provincial,36.2917,36.3982
2024-03-22,Banco Nacional de Credito BNC,36.2759,36.5223
2024-03-22,BanCaribe,36.3665,36.4579
2024-03-22,Banplus,36.0796,36.5267
2024-03-22,Otras Instituciones,36.311,36.413
2024-03-21,Banco Mercantil,36.2793,36.2641
2024-03-21,Banco Nacional de Credito BNC,36.2112,36.4527
2024-03-21,BBVA Provincial,36.2352,36.3691
2024-03-21,Banesco,36.4008,36.3754
2024-03-21,Banco Exterior,36.3809,36.3713
2024-03-21,Otras Instituciones,36.2092,36.4029
2024-03-20,BBVA Provincial,36.2564,36.334
2024-03-20,Banco Mercantil,36.2632,36.317
2024-03-20,Banco Nacional de Credito BNC,35.9832,36.5138
2024-03-20,Banco Venezolano de Credito,36.3126,36.3667
2024-03-20,Bancamiga,36.1781,36.306
2024-03-20,Otras Instituciones,36.195,36.3825
2024-03-18,BBVA Provincial,36.3051,36.3622
2024-03-18,Banesco,36.0354,36.3173
2024-03-18,Banco Mercantil,36.3081,36.1944
2024-03-18,Banco Nacional de Credito BNC,35.7806,36.5324
2024-03-18,Banco Exterior,36.494,36.4252
2024-03-18,Otras Instituciones,36.2778,36.392
2024-03-15,BBVA Provincial,36.2333,36.339
2024-03-15,Banco Mercantil,36.2796,36.2715
2024-03-15,Banco Nacional de Credito BNC,36.161,36.5241
2024-03-15,Banesco,36.2329,36.301
2024-03-15,Banco Exterior,36.4646,36.4103
2024-03-15,Otras Instituciones,36.2638,36.3736
2024-03-14,Banesco,36.295,36.2669
2024-03-14,BBVA Provincial,36.2239,36.2932
2024-03-14,Banco Mercantil,36.259,36.264
2024-03-14,Banco Nacional de Credito BNC,36.1796,36.4984
2024-03-14,Banplus,35.6193,36.3948
2024-03-14,Otras Instituciones,36.2619,36.3406
2024-03-13,Banesco,36.2345,36.2629
2024-03-13,Banco Nacional de Credito BNC,36.058,36.4478
2024-03-13,Banco Mercantil,36.2263,36.2505
2024-03-13,BBVA Provincial,36.1507,36.3401
2024-03-13,Bancamiga,36.1731,36.2354
2024-03-13,Otras Instituciones,36.1536,36.3787
2024-03-12,BBVA Provincial,36.1794,36.2712
2024-03-12,Banesco,36.1993,36.2539
2024-03-12,Bancamiga,36.1864,36.2062
2024-03-12,Banco Mercantil,36.1969,36.24
2024-03-12,BanCaribe,36.3542,36.2422
